name,type,population,Lat,Long
San Juan,village,,10.360278,125.575808
San Juan,hamlet,,11.15,124.983333
San Juan,hamlet,,10.733333,123.833333
San Juan,hamlet,,11.118611,124.9075
San Juan,hamlet,,11.168333,124.902778
San Juan,hamlet,,11.7566,121.9898
San Juan,hamlet,,11.3089,122.6355
San Juan,hamlet,,11.0678,124.377
San Julian,town,,11.733333,125.366667
San Lorenzo,village,,11.694514,124.477601
San Mariano,hamlet,,12.641427,121.437914
San Martin,hamlet,,11.3272,122.5897
San Matias,hamlet,,13.309784,121.322218
San Miguel,town,,10,124.316667
San Miguel,town,,11.293478,124.831835
San Miguel,town,,10.780719,122.465024
San Miguel,village,,10.262017,123.946896
San Miguel,village,,9.954085,126.067523
San Miguel,village,,11.435833,125.531111
San Miguel,hamlet,,11.3,125.583333
San Miguel,hamlet,,12.296851,121.320412
San Miguel,hamlet,,11.104167,125.001389
San Miguel,hamlet,,11.2987,122.6383
San Miguel,hamlet,,11.0636,124.4141
San Nicolas,hamlet,,12.725903,120.816298
San Nicolas,hamlet,,11.3213,122.5184
San Osme̱a,hamlet,,10.466667,124.016667
San Pablo,village,3407,11.046551,124.605021
San Pablo,village,,11.542719,124.421929
San Pablo,hamlet,,11.066667,124.383333
San Pascual,town,,13.066667,123.05
San Pascual,village,,12.888384,124.068059
San Pedro,hamlet,,11.169444,125.525833
San Pedro,hamlet,,12.460841,121.010413
San Pedro,hamlet,,12.016667,124
San Pedro Gustusan,hamlet,,12.0233,123.9849
San Policarpo,town,,12.183333,125.5
San Rafael,village,,12.965777,123.508126
San Rafael,town,,11.166667,122.85
San Rafael,village,,9.9876,118.97394
San Rafael,village,,10.706996,122.550896
San Rafael,village,,13.425407,121.020992
San Rafael,village,,13.420053,121.191
San Rafael,hamlet,,11.3228,122.6072
San Rafael,hamlet,,12.0335,123.9542
San Ramon,village,,12.797307,124.096534
San Ramon,village,,12.995807,124.052762
San Remigio,town,,10.883333,122.116667
San Remigio,village,,11.078668,123.94033
San Ricardo,town,,9.999021,125.269499
San Rogue,village,,11.395,125.576944
San Rogue,hamlet,,11.3089,122.6194
San Roque,town,,12.539744,124.874884
San Roque,village,,9.147212,124.797656
San Roque,village,,10.604169,123.746803
San Roque,village,,12.736483,124.08957
San Roque,village,,10.264804,123.856513
San Roque,village,,12.619139,122.054
San Roque,hamlet,,12.389864,121.404879
San Roque,hamlet,,11.033333,125.733333
San Roque,hamlet,,10.604673,123.74338
San Roque,hamlet,,9.725738,123.909169
San Roque,hamlet,,11.009548,125.037006
San Roque,village,,11.270849,124.943693
San Roque,hamlet,,11.6982,122.3611
San Roque,hamlet,,11.6271,122.1852
San Roque,hamlet,,12.6136,123.6811
San Roque Town,hamlet,,11.7527,121.9876
San Sebastian,town,,11.733333,125.033333
San Sebastian (Bato),village,,9.464897,123.301067
San Teodoro,town,,13.437075,121.018195
San Vicente,town,,12.271584,124.099155
San Vicente,village,1040,11.051881,124.521511
San Vicente,village,,12.800574,124.147519
San Vicente,village,,12.844026,124.119393
San Vicente,village,,12.989789,124.061985
San Vicente,hamlet,,12.355222,121.362925
San Vicente,village,,12.882494,120.830383
San Vicente,town,,10.517918,119.267953
San Vicente,hamlet,,13.4068,121.175
San Vicente,hamlet,,11.208611,124.81
San Vicente,hamlet,,11.216667,124.8
San Vicente,hamlet,,11.3768,122.5108
San Vicente,hamlet,,11.120006,124.564108
San Vicente Central,village,,13.412523,121.177961
San Vicente East,village,,13.41077,121.180488
San Vicente North,village,,13.413687,121.178783
San Vicente South,village,,13.410334,121.1777
San Vicente West,village,,13.412437,121.176823
Sandayong,hamlet,,10.733333,123.833333
Sandingan,hamlet,,9.84986,123.817093
Sandugan,village,,9.291873,123.601822
Sandulayan,hamlet,,12.470841,121.034013
Sanga,hamlet,,10.035327,124.148686
Sangalang,village,,11.482165,124.493759
Sangcal,hamlet,,11.4597,122.9259
Sangi,hamlet,,10.316667,123.966667
"Sangi, Toledo",village,,10.384838,123.654144
Santa Ana,hamlet,,11.718,122.1487
Santa Ana,hamlet,,11.307,122.531
Santa Anastacia,hamlet,,13.133333,121.133333
Santa Angel,hamlet,,11.3068,122.6408
Santa Barbara,town,,10.827532,122.531226
Santa Brigida,hamlet,,12.567832,121.489014
Santa Carmen,hamlet,,11.3288,122.6132
Santa Catalina,town,,9.333923,122.864304
Santa Cruz,town,,13.084312,120.7169
Santa Cruz,town,,13.473432,122.028432
Santa Cruz,village,,12.876289,124.056574
Santa Cruz,village,,10.676959,124.368416
Santa Cruz,village,,10.651397,124.338608
Santa Cruz,village,,10.358202,125.582638
Santa Cruz,hamlet,,11.055833,125.751667
Santa Cruz,hamlet,,9.883177,123.866494
Santa Cruz,hamlet,,11.7941,122.1474
Santa Cruz,hamlet,,11.7666,122.0967
Santa Cruz,hamlet,,11.3347,122.6511
Santa Cruz,hamlet,,12.1603,123.8975
"Santa Cruz, Barangay",hamlet,,11.124563,125.022077
Santa Elena,village,,11.342251,124.937559
Santa Fe,town,,11.186813,124.915977
Santa Fe,town,,12.171838,122.035431
Santa Fe,town,,11.155516,123.805042
Santa Fe,hamlet,,11.7122,122.0964
Santa Filomena,village,,9.740174,123.342566
Santa Lourdes,village,,12.815332,124.079784
Santa Lucia,village,,12.996697,124.074199
Santa Lucia,hamlet,,10.642,123.7538
Santa Margarita,village,,11.154167,125.563056
Santa Maria,town,,12.393869,122.093858
Santa Maria,hamlet,,12.578831,121.460414
Santa Monica,town,,10.018843,126.036438
Santa Monica,hamlet,,11.3495,122.647
Santa Rita,town,,11.449722,124.942778
Santa Rita,hamlet,,11.210472,122.640056
Santa Rita,hamlet,,10.6205,123.8414
Santa Rita,hamlet,,11.3282,122.6244
Santa Rosa,village,,10.7076,124.456
Santa Rosa,hamlet,,10.265822,124.048725
Santa Rosa,hamlet,,11.0991,124.4167
Santa Rosario,hamlet,,9.965,124.261944
Santa Rosario,hamlet,,11.1227,124.5198
Santa Rosario,hamlet,,11.123056,124.519167
Santander,town,,9.419134,123.333046
Santander,village,578,10.66313,124.449498
Santander,hamlet,,11.7856,121.8655
Santiago,village,,10.589705,124.3066
Santiago,village,,10.361112,125.586285
Santiago,hamlet,,11.195314,124.820325
Santiago,hamlet,,11.0665,124.4407
Santican,village,,10.952102,124.007563
Santigian,hamlet,,9.833333,124.1
Santikin,hamlet,,13.5,121.916667
Santo Niato,town,,11.9,124.433333
Santo Niato,village,2129,11.044003,124.591
Santo Niato,village,,11.128333,125.516944
Santo Niato,hamlet,,11.4225,122.978611
Santo Niato,hamlet,,11.9263,124.4492
Santo Niato,hamlet,,11.200021,124.751069
Santo Niato,village,,11.32783,124.948066
Santo Niato,hamlet,,11.3192,122.6548
Santo Niato,hamlet,,11.057953,124.562435
Santo Rosario,hamlet,,11.7476,122.0666
Santo Rosario,hamlet,,11.3722,122.5398
Santo Rosario,hamlet,,11.3442,122.6136
Santo Tomas,village,,11.639306,122.192889
Santo Tomas,village,,11.193694,122.650139
Santol,village,,10.474984,123.445792
Saong,hamlet,,11.04776,124.520151
Sapa,hamlet,,12.187759,121.096612
Sapao,hamlet,,11.051471,125.753907
Sapi-an,town,,11.494987,122.601783
Sapinitan,hamlet,,9.921111,124.130278
Sapul,village,,13.365163,121.188428
Sara,town,,11.258724,123.012883
Sarapan,village,,11.162085,122.655148
Savannah,village,,10.743957,122.509016
Sawang,hamlet,,9.65,124.033333
Sawang,hamlet,,12.544529,122.262313
Sawang,hamlet,,12.2324,123.7582
Sawang,hamlet,,12.572691,123.285697
Sawang-sawang,village,,9.09419,124.754685
Sayao,hamlet,,10.423735,123.854641
Sebaste,hamlet,,11.5901,122.0945
Sebulo,hamlet,,12.096944,121.576667
Secante Bag-o,village,581,10.6723,124.4727
Segundo,hamlet,,12.030016,123.800962
Sevilla,town,,9.716667,124.033333
Sevilla,hamlet,,11.965231,124.430678
Sherwood,village,,10.976844,124.690115
Siaton,town,,9.064148,123.032364
Sibalom,town,,10.766667,122.066667
Sibaltan,village,,11.264033,119.563084
Sibay,hamlet,,11.838181,121.49471
Sibonga,town,,10.015551,123.617937
Sibugay,hamlet,,10.39368,123.850718
Sibulan,town,,9.360798,123.283188
Sicsican,village,,9.794956,118.712919
Sierra,hamlet,,11.825278,124.695
Sierra Bollones,hamlet,,9.85,124.333333
Sierra-Bullones,town,,9.816667,124.283333
Sigma,town,,11.424158,122.665641
Siguinon,hamlet,,12.131023,123.937076
Sikatuna,town,,9.691667,123.973889
Silacatnonoc,hamlet,,11.6827,122.3033
Silad,hamlet,,12.244555,121.153812
Silago,town,,10.52899,125.163659
Sili,village,,10.933571,123.947276
Siling,hamlet,,9.674722,124.313889
Silob,hamlet,,9.85,124.016667
Silonay,hamlet,,13.4011,121.2238
Silong,hamlet,,12.783333,120.833333
Silop,village,,9.742321,125.511025
Silvino Lobos,town,,12.283333,124.85
Simaron,hamlet,,13.3606,121.1567
Simarran,hamlet,,13.3414,121.1636
Simawa,hamlet,,12.188611,123.7725
Simbola,hamlet,,11.4996,122.1054
Simerigan,hamlet,,12.183059,121.097612
Sinabsaban,hamlet,,11.3374,122.8129
Sinandigan,hamlet,,13.519392,120.984799
Sinandigan,village,,10.042565,124.530604
Singay,hamlet,,12.240756,121.050112
Singcay,hamlet,,11.483333,122.3
Singsing,hamlet,,10.512139,123.738958
Sinsin,village,,10.347782,123.782585
Sinunoc,hamlet,,13.316667,121.066667
Siocon,village,,11.029186,124.038012
Siotes,hamlet,,10.733333,123.833333
Sipalay,town,,9.750041,122.401979
Siquijor,town,,9.21478,123.513892
Sirao,village,,10.413833,123.872069
Sirum,hamlet,,11.295,125.128611
Sisigon,village,,12.665009,123.989728
Sison,town,,9.65,125.483333
Sitio Agnonoc,village,,12.500717,122.540268
Sitio Bliss,village,,11.603862,124.39165
Sitio Cadulawan,village,,10.333665,123.766737
Sitio Cambitas,hamlet,,10.375254,123.835743
Sitio Campar,village,,10.504748,123.931057
Sitio Hagnob,village,,10.487102,123.869704
Sitio Ibo,hamlet,,10.448066,123.832368
Sitio Kabaasah-Nasaba,hamlet,,10.459608,123.847989
Sitio Kamandagan,hamlet,,10.412589,123.857372
Sitio Lubris,hamlet,,10.4357,123.831295
Sitio Magsaysay,hamlet,,10.457573,123.804469
Sitio Manggabon,hamlet,,10.468492,123.84638
Sitio Milagring,village,,11.677489,124.34074
Sitio Pamuayan,village,,10.43267,119.188892
Sitio Sayaw,village,,10.427603,123.86524
Sito San Dionisio,village,,10.314359,119.290186
Siwayan,hamlet,,12.46305,123.392016
Siyete,hamlet,,13.050109,121.425479
Soad,hamlet,,11.161667,125.630278
Soccoro,hamlet,,13.058333,121.411667
Socorro,town,,13.054398,121.404588
Socorro,town,,9.65,125.95
Sogod,town,,10.749976,124.001693
Sogod,town,,10.386111,124.98
Sogod,hamlet,,11.677254,124.858803
Soguica,hamlet,,12.3555,121.38
Sohuton,hamlet,,9.866667,123.9
Solangon,village,,9.173087,123.479417
Solido,hamlet,,11.8098,122.0948
Solocan,hamlet,,11.4939,122.777
Somimbang,hamlet,,11.221389,124.000278
Somosa,village,,10.974105,124.023539
Sondol,hamlet,,9.849802,123.799925
Sonog,village,,10.699088,124.337012
Soong,hamlet,,11.893076,124.417125
So-ong,village,,10.936897,123.958731
So-ong,village,,11.428333,125.536111
Sorosoro,village,,9.229613,124.726173
South Sibalat,hamlet,,12.244655,121.190212
Southern Poblacion,village,,10.631356,124.371628
St. Martin Village,village,,10.338092,123.927698
St. Mary's Village,village,,9.791084,118.751461
Sta Rita,hamlet,,13.354085,121.13058
Sta. Barbara,village,,12.797171,124.1256
Sta. Cruz,village,,12.806632,124.114777
Sta. Isabel,village,,13.375917,121.166022
Sta. Maria Village,village,,13.4096,121.174413
Sta. Rosa,village,,10.724147,122.546891
Sterling,hamlet,,10.937899,122.636089
Sto Nino,village,,13.407306,121.185038
Sto Nino,village,,9.916377,126.046113
Sto. Nino,village,,12.858563,120.785945
Suba,village,,10.534156,124.022773
Suba,village,,10.267501,123.978014
Suba,village,,9.54702,123.308198
Suba,hamlet,,12.198468,123.867991
Suba,hamlet,,11.0734,124.4072
Subaan,hamlet,,13.130495,121.368717
Subancogon,hamlet,,11.523543,124.356719
Subayon,village,,9.667926,124.102886
Sublagan,hamlet,,11.4805,122.8143
Sudtungan,village,,10.283205,123.950189
Sugbongcogon,town,,8.95,124.8
Sugod,village,,12.987047,124.080537
Sugod,hamlet,,11.649604,124.740718
Suha,village,,13.421487,121.025663
Suhi,village,,11.317758,124.953934
Sukgan,hamlet,,9.595,124.073889
Suki,hamlet,,13.4155,121.2031
Sulangan,village,,10.94019,125.82617
Sulat,town,,11.8,125.366667
Sulputon,hamlet,,12.258254,121.123612
Suluan,village,,10.761649,125.950435
Sumagui,hamlet,,12.795317,121.474015
Sumalague,hamlet,,12.199958,121.083812
Sumangga,village,1178,11.006792,124.635413
Sumihe,hamlet,,11.287778,125.541111
Sung-an,hamlet,,11.033333,125.733333
Surosulangan,hamlet,,12.2274,123.8126
Suso,village,,10.906051,123.896069
Suton,hamlet,,12.664521,122.245114
Suwa,hamlet,,12.564528,122.257113
Syndicate,village,,12.477052,123.389178
Taba,hamlet,,12.520835,121.430914
Tabag,hamlet,,13.3793,121.1235
Tabaguen,hamlet,,11.5238,122.1051
Tabai,hamlet,,12.188259,121.113712
Tabang (Santa Fe),village,,10.2323,124.77151
Tabango,town,,11.307778,124.371111
Tabao,hamlet,,11.4095,122.9357
Tabayag,hamlet,,9.883302,123.88312
Taberna,hamlet,,11.0214,124.4296
Tabi,village,,12.89289,124.108375
Tabili,hamlet,,10.697222,123.967778
Tabing,hamlet,,11.4,124.35
Tabing Dagat,village,,12.402483,121.983164
Tabla,village,,10.450396,123.940228
Tablon,village,,13.143461,123.402309
Taboc,village,,10.533218,124.016489
Tabogon,town,,10.94101,124.029214
Tabon,hamlet,,11.932474,121.951271
Tabonac,hamlet,,12.609531,121.027714
Tabonan,hamlet,,11.1122,124.4022
Tabong,hamlet,,11.518032,124.329942
Tabonok,village,,10.851618,123.876011
Tabontabon,town,,11.042409,124.960741
Tabubunga,hamlet,,11.1257,124.4028
Tabuc,village,,11.4694,122.775
Tabuc,hamlet,,11.4973,122.8515
Tabuelan,town,,10.823074,123.869711
Tabugnapa,hamlet,,11.0659,124.5066
Tabugon,village,,11.019069,122.632505
Tabunan,village,,11.652372,124.3629
Tabunan,village,,10.440564,123.820778
Tabunok,village,,10.775876,124.020049
Tabunok,village,,10.263607,123.838473
Tabunok,village,1794,10.969272,124.415947
Tacia,hamlet,,12.376646,121.124513
Taclobo,hamlet,,12.307443,122.586011
Taculing,village,,10.647965,122.952962
Taft,town,,11.883333,125.35
Tag ubi,village,,10.488398,123.911718
Tagamacan,hamlet,,10.527756,123.787478
Tagana-an,town,,9.716667,125.616667
Tagapul-an,town,,12.066667,124.183333
Tagapul-an,hamlet,,12.048387,124.158175
Tagapuro,village,,11.34561,124.955053
Tagaron,hamlet,,12.5898,123.6152
Tagas,hamlet,,11.7239,122.2869
Tagaytay,village,2030,11.199112,124.53711
Tagaytay,village,,12.972972,124.102923
Tagbao,village,,10.441651,123.838934
Tagbaya,village,,11.813401,122.133038
Tagbubunga,hamlet,,10.583333,123.716667
Tagbucan,village,,11.153611,125.5775
Tagburos,village,,9.81985,118.740971
Tagburos,village,,9.786058,118.742625
Tagdo,village,,9.238396,124.688496
Tagdogan,hamlet,,12.59809,123.714217
Tagdogan,hamlet,,12.616667,123.7
Tagdon,village,,12.847044,124.146894
Taghangin,hamlet,,11.6671,122.3514
Tagibo,village,,9.133655,123.530903
Taglad,hamlet,,11.294722,125.594167
Taglao,hamlet,,11.292778,125.576389
Taglawigan,village,1166,11.487726,124.298852
Tagnucan,village,,10.872198,124.040945
Tago,town,,9.019513,126.233197
Tagom,hamlet,,12.099,123.9374
Tagosip,hamlet,,11.845278,121.91201
Taguan,hamlet,,13.225089,121.429517
Tag-ubi,hamlet,,10.46485,123.948064
Tagubong,village,,11.215833,122.731722
Taguite,village,,11.13,125.319167
Taguite,hamlet,,11.13,125.319167
Tagum Sur,village,,10.070107,124.374162
Tahiran,hamlet,,12.6058,123.7275
Tailsay,village,,11.243658,124.059848
Tajang,hamlet,,9.853611,123.811667
Takligan,hamlet,,13.3975,121.0626
Talaba,village,,12.496654,122.551124
Talahid,village,,11.637196,124.364652
Talahid,hamlet,,11.930608,124.324023
Talalora,town,,11.524481,124.879948
Talamban,village,,10.356535,123.916041
Talamban Viejo,village,,10.369103,123.917187
Talanghan,village,,9.634671,123.32716
Talaptap,hamlet,,11.7658,122.0826
Talasa,hamlet,,11.551667,122.804167
Talave,village,,10.531863,123.431271
Talayong,village,,9.84151,123.414805
Talenceras,hamlet,,9.933359,123.983226
Talibon,town,,10.116667,124.283333
Talibon,town,,10.149182,124.324832
Talibon,hamlet,,9.983333,124.333333
Talingting,hamlet,,11.480239,123.201429
Talipanan,village,,13.497801,120.886584
Talisay,town,179359,10.245504,123.847816
Talisay,village,,9.872469,123.777451
Talisay,village,,9.45097,123.305139
Talisay,village,,13.161006,123.416493
Talisay,hamlet,,11.7299,122.1071
Talisayan,town,,8.95,124.916667
Talisayan,village,,13.068803,124.141918
Talisayan,hamlet,,12.626024,122.264913
Talisayan,hamlet,,10.95,124.7
Talon,hamlet,,11.561913,122.680456
Talongonan,village,,11.116472,122.682667
Talo-ot,village,,9.957164,123.616978
Tamalagon,village,,11.752817,122.259918
Tambac,hamlet,,11.6705,122.4112
Tambac,hamlet,,12.539829,122.300013
Tambacan,village,,9.921749,126.040723
Tambisan,village,,9.194145,123.459854
Tambi-Tambi,hamlet,,12.293651,121.326012
Tambobo,village,,9.056244,123.120433
Tambong,hamlet,,12.963906,121.484616
Tambongon,village,,10.967677,123.924382
Tamboron,hamlet,,12.641518,123.680888
Tambu-an,hamlet,,11.5696,122.2287
Tambuco,hamlet,,11.047778,124.604444
Tambulilid,village,8227,11.022032,124.588536
Tamiao,hamlet,,10.441944,123.985556
Tam-Is,village,,10.160317,124.781003
Tampayan,village,,12.492016,122.528932
Tanag,hamlet,,12.5931,123.627
Tanagan,hamlet,,10.674881,122.217076
Tan-agan,village,,12.499465,122.018804
Tanauan,town,,11.111293,125.017182
Tanawan,hamlet,,9.916667,123.966667
Tandag,town,,9.079848,126.197656
Tando,village,,10.46786,122.48865
Taned,hamlet,,9.61637,124.16722
Tangalan,town,,11.772436,122.257436
Tangalan,town,,11.733333,122.216667
Tangaro,village,,9.112298,124.70349
Tangay,hamlet,,12.333333,123.7
Tangbo,village,,9.50672,123.301393
Tangbo,village,,10.055544,126.056116
Tanghas,hamlet,,11.049722,125.033056
Tangke,village,,10.25525,123.863589
Tangkigan,hamlet,,9.883333,124.516667
Tangub,village,,10.631009,122.934509
Tangub,village,,10.971563,123.996264
Tanhaligui,hamlet,,9.942778,124.171944
Tanibag,village,,10.325833,123.613894
Tanla,hamlet,,9.816667,124.066667
Tanom,hamlet,,11.140278,125.641389
Tapal,village,,10.058375,124.515957
Tapaz,town,,11.216667,122.4
Tapilon,village,,11.275434,124.030709
Tapon,village,,10.06284,123.446548
Taporok,hamlet,,9.5475,123.751944
Taptap,village,,10.422322,123.841098
Tarangnan,town,,11.901886,124.747559
Tarima,hamlet,,12.1144,123.9307
Taslan,hamlet,,11.2977,122.5418
Tauog,hamlet,,11.426,122.6493
Tawagan,village,,13.379197,121.138595
Tawid,village,,10.173168,124.774658
Tawid Guindaguitan,hamlet,,9.616667,124.15
Tawigan,village,,11.327829,124.118888
Tawiran,village,,13.3945,121.166541
Tawog,village,,12.772726,124.143331
Tayasan,town,,9.95,123.083333
Tayawan,hamlet,,12.2525,121.253056
Taytay,town,,10.82567,119.516616
Taytay,village,,11.043398,125.753159
Taytay,hamlet,,11.033333,125.733333
Taytay,hamlet,,13.154194,121.388317
Taytay,hamlet,,10.8,123.8
Taytay East,hamlet,,9.616667,124.216667
Taytayan,village,,10.878705,123.977185
Taytayan,village,,11.051071,123.989199
Tayud,village,,10.378214,123.994036
Teboy,village,,13.379422,121.023909
Telegrafo,hamlet,,11.034722,125.033889
Tengib,hamlet,,11.7346,122.0425
Tibag,village,,13.411464,121.173451
Tibak,hamlet,,11.176667,124.934722
Tibiao,hamlet,,11.4933,122.5027
Tibiao Sur,hamlet,,11.4924,122.5194
Ticlan,hamlet,,11.931272,121.95071
Tico,hamlet,,11.4711,122.9864
Tico,hamlet,,11.5525,122.799167
Ticod,hamlet,,12.272954,121.058912
Tigasao,village,,9.925952,126.102995
Tigayon,hamlet,,11.6732,122.3619
Tigbao,village,,10.987859,125.000419
Tigbao,village,,11.256296,124.968439
Tigbao,hamlet,,13.179392,121.393217
Tigbao,hamlet,,11.2325,124.731944
Tigbauan,town,,10.674114,122.376505
Tigbauan,village,,10.928177,122.468562
"Tigbauan, Maasin",village,,10.92701,122.470277
Tigbawan,hamlet,,10.733333,123.833333
Tignabon,hamlet,,10.983655,125.800354
Tignoan,hamlet,,12.523935,121.425914
Tigues,hamlet,,11.543605,122.683204
Tiguihan,hamlet,,13.170392,121.439317
Tiguis,hamlet,,11.552011,122.683047
Tiguisan,hamlet,,12.839414,121.460515
Tigum,hamlet,,11.8169,121.8855
Tiko,hamlet,,11.4932,122.8275
Tilaga,hamlet,,12.272053,121.143012
Tilhaon,village,,10.361908,123.982448
Timak,hamlet,,11.063468,125.729183
Timala,hamlet,,11.066667,125.716667
Timpas,hamlet,,11.479,122.7324
Tina,village,,11.724261,122.274479
Tinaan,hamlet,,11.266114,123.749466
Tina-an,village,,10.197737,123.745161
Tinabalan,hamlet,,11.0944,124.3879
Tinabonan,hamlet,,11.208211,125.18181
Tinag-an,village,,10.8543,124.7386
Tinago,village,,12.518562,123.419141
Tinago,hamlet,,11.052778,124.42
Tinago,hamlet,,11.069167,124.6425
Tinaguban,hamlet,,11.211944,124.707778
Tinagum,hamlet,,12.1549,123.7835
Tinalunan,hamlet,,13.566667,121.083333
Tinambacan,hamlet,,11.165017,124.748785
Tinangnan,hamlet,,9.94986,123.966152
Tinaogan,hamlet,,11.700558,124.826063
Tinaytayan,hamlet,,11.3072,122.6707
Tincupon,hamlet,,11.4814,122.8074
Tincupon,hamlet,,11.439538,122.815808
Tindog,village,,11.125579,124.013538
Tindog Sur,hamlet,,11.133333,123.966667
Tingib,hamlet,,11.278563,125.032787
Tingib,hamlet,,11.128889,124.824722
Tingub,hamlet,,10.333333,123.95
Tinigban,hamlet,,11.193361,122.749333
Tinigban,hamlet,,11.4349,122.7907
Tinigbas,hamlet,,11.7576,121.8835
Tiniguiban,village,,9.773145,118.747244
Tinimbuan,hamlet,,12.295044,122.648511
Tinobdan,hamlet,,11.0735,124.4245
Tinogboc,hamlet,,12.00737,121.412211
Tinubuan,hamlet,,11.186,124.0078
Tiolas,village,,10.565558,122.090624
Tipic,hamlet,,11.0826,124.5657
Tipolo,village,,10.336385,123.929444
Tipolo,village,,10.046424,124.48979
Tipolo,village,,10.019646,124.514203
Tipolo,hamlet,,10,124.233333
Tipolo,hamlet,,9.958611,124.184722
Tipolo,hamlet,,11.1059,124.4473
Tiris,village,,12.86905,124.028895
Tiris,village,,12.952564,124.12654
Titi,hamlet,,12.428559,123.365629
Titip,hamlet,,12.0045,123.7798
Toboso,town,,10.715429,123.506176
Tocdog Ilaya,hamlet,,9.6,124.016667
Toco,hamlet,,10.001347,124.130554
Toctoc,hamlet,,12.95,122.083333
Toctokin,hamlet,,12.316667,121.333333
Togonon,village,,10.515688,123.945015
Tokot,hamlet,,11.9086,124.4609
Toledo,hamlet,,11.846389,122.056667
Tolingon,hamlet,,11.902374,122.00541
Tolosa,town,,11.059889,125.036844
Tolosa,hamlet,,11.1,125.016667
Tolotolo,village,,10.398612,123.940562
Tomalist,village,,11.605479,124.561971
Tomas Oppus,town,,10.250556,124.983056
Tombangan,hamlet,,9.633333,124
Tomugpa,hamlet,,10.733333,123.833333
Tondog,hamlet,,11.7767,122.2593
Tonga-Tonga,hamlet,,11.905429,124.311689
Tongo,hamlet,,10.1275,124.305
Tongonan,village,1768,11.123988,124.644147
Tontonan,village,,9.752595,123.789226
Toog,hamlet,,9.716667,124.083333
Toon,hamlet,,12.358348,121.102113
Toquip,hamlet,,12.5805,123.6373
Torrijos,town,,13.316667,122.05
Totuban,hamlet,,12.571361,123.705062
Town Proper,village,,9.960407,125.590784
Trece Martires,village,,12.90987,124.042137
Trinidad,town,,10.066667,124.333333
Trozo,hamlet,,12.560732,121.495214
Tuba,hamlet,,11.231667,124.789167
Tubabao,hamlet,,11.037778,125.692222
Tubabao Island,island,,11.045,125.692778
Tubajon,town,,10.3,125.566667
Tuban,hamlet,,12.80494,120.837205
Tuban Duguan,village,,10.045202,123.498961
Tubay,town,,9.166667,125.516667
Tubcan,hamlet,,11.783333,122.066667
Tubigan,hamlet,,13.45,120.466667
Tubigan,hamlet,,10.619094,123.747483
Tubigan,hamlet,,10.45,124.016667
Tubig-Dacu,hamlet,,9.623611,123.968056
Tubigon,town,,9.951925,123.963913
Tubod,town,,9.55,125.566667
Tubod,village,,11.126238,122.638544
Tubod,village,,9.145931,123.508974
Tubod,hamlet,,10.566667,123.732339
Tubod,hamlet,,9.95,124.016667
Tubod Monte,hamlet,,9.65,124.366667
Tubongan,village,,10.360656,123.953687
Tuboran,hamlet,,11.7634,122.0635
Tubungan,town,,10.76542,122.318151
Tuburan,town,,10.729478,123.823909
Tuburan,village,,11.153519,122.632733
Tuburan,hamlet,,11.368658,122.882567
Tuburan,hamlet,,11.1364,124.4
Tucdao,village,,11.703395,124.467526
Tudela,town,,10.63676,124.46945
Tugas,village,,10.15139,124.617262
Tugas,hamlet,,11.674882,124.769267
Tugas,hamlet,,11.4348,122.6246
Tugbo,hamlet,,12.326237,123.62771
Tugbong,village,2514,11.166928,124.545316
Tugbong,hamlet,,11.016667,124.6
Tugdan,village,,12.31366,122.084641
Tulac,hamlet,,11.566971,124.927898
Tulang,hamlet,,10.15,124.233333
Tulang,hamlet,,11.7924,122.2065
Tulapos,village,,9.281207,123.637708
Tulay',village,,12.871308,124.006998
Tulubhan,village,,11.954634,121.938885
Tumalaytay,village,,12.277064,123.232545
Tumindig,hamlet,,13.372,121.0939
Tumingad,village,,12.43786,122.00799
Tuminhau,hamlet,,11.2277,124.0432
Tumulalud,hamlet,,11.4249,122.5685
Tunga,town,,11.248312,124.752452
Tunga,hamlet,,9.646667,123.946667
Tunlub,hamlet,,10.658058,123.8549
Turda,village,,12.096252,120.307264
Ualog,hamlet,,13.284385,121.310218
Ubagon,hamlet,,10.554606,123.783628
Ubay,town,,10.057112,124.473541
Ubay,hamlet,,11.548333,124.317222
Ubo,hamlet,,12.293333,123.625
Ubojan,hamlet,,9.850965,123.8
Uguia,hamlet,,11.164722,124.764167
Ulanga,hamlet,,13.15,120.683333
Ulbojan,hamlet,,9.634444,124.34
Ulbujan,hamlet,,9.883455,123.866627
Uliuli,hamlet,,9.865278,124.084444
Umabay,hamlet,,12.309538,123.67961
Undague,hamlet,,12.230756,121.059012
Ungale,village,,11.701901,124.449378
Unhawon,hamlet,,11.541111,122.803889
Unidos,village,,11.905185,122.000172
Unidos,village,,10.605617,124.327791
Union,village,,12.903968,124.090227
Union,village,,10.047503,124.515061
Union,village,,10.669495,124.32516
Union,hamlet,,11.926111,121.964444
Union,hamlet,,11.7612,121.8963
Upper Lanao,hamlet,,9.951482,123.410233
Uptown,village,,9.687318,123.86429
Usman,hamlet,,11.656,122.2377
Uson,town,,12.183333,123.75
Uson,village,,11.550368,124.607659
Uson,hamlet,,12.2253,123.7834
Uson Uson,hamlet,,12.224061,123.833458
Utap,hamlet,,11.206572,124.970572
Utap,village,,11.228343,124.988409
Utod,hamlet,,12.297144,122.650911
